timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_amounts,output_addresses,output_amounts,fee,script_type,geo_country,asn,tag
2026-09-10T14:55:10Z,104.21.55.143,198.51.100.1,30986,8333,f5d0fc66423dae8e929f0f7e5ebae32fa4a63f09169e3e1986e822a38ce8eedf,bc1q34skrku5nsfmukadcwdq9ta8zd8udchjqpc6ku,0.311527,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM;bc1qz57nyr2pkmdkz4d8sv789wf4k3mh7knlhnv6j8,0.218069;0.092835,0.000623,p2wpkh,DE,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:55:39Z,185.220.101.135,198.51.100.1,38265,8333,e42472ed5078641af0659cd412557a4565ad820c449ff2fdb3a4c087ddb2bc76,1yrgzkuZEQCnVz3ahdUe3NFHXu24wWvKVZ,0.137043,1HhhxxbiysCr8T1wyFmwzBoyqbxZwPrQuk;1vGba58ybgH4bcZVs7sHT7Vzmx15iQi2FU,0.09593;0.040839,0.000274,p2sh,SG,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:58:50Z,162.247.74.213,198.51.100.1,4020,8333,f2c848cbd210bd546cdd5f5e788db9d7f2dce32c5cb37a29f96d44e91c440cdb,bc1qz57nyr2pkmdkz4d8sv789wf4k3mh7knlhnv6j8,0.801174,1q23Z7ZMq1w6fp1Yy8kFcv3pUJjENbbWjF;bc1qwgyku5reuy8jhspnhwl44mmrnefqj22n2qcwcr,0.560822;0.23875,0.001602,p2pkh,NL,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:00:00Z,91.240.118.55,198.51.100.1,36069,8333,ea798fa433100bc87b4ce15754b4affa8f14b92260fbdd9d293aab6f3ec4986d,bc1q8jd6r3qsvj70sjemwhsnee5zglsz38vvmag5yc,24.803257,16X2k6ifrjYVmbK1QV6uCASz8qDRpeUQZr;bc1qc98qz4t3h98zhz79nw3leynwxydq4q9xhzmqup,1.141163;23.661694,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:02:19Z,104.21.55.246,198.51.100.1,7813,8333,f9a6a07798a1f1cd571eba33155fea12a281bca03cdd8e369431862971cd68e2,1iXMxrFjappoP8xkM1ssJWR7PeqxALXvLt,0.869346,bc1qq05szslvdq265345g3kuxw2uawlpgmgj99lsvx;bc1qxzf8zc8g09crn0x5hu0krdv9u3ysk7n3m4k7s4,0.608542;0.259065,0.001739,p2wpkh,DE,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:03:53Z,162.247.74.63,198.51.100.1,2748,8333,d536516af51fc40ae67236b1f754355c3ea0e68ef8e2ffcac31af2435b547517,1rA1W95H96tNphktWaeicFobkw8EiX6rYs,0.757823,bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,0.756307,0.001516,p2sh,CH,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:06:00Z,91.240.118.55,198.51.100.1,21518,8333,aec5e8a2ed3650ea0ab5d236bb6a7f1015a9ee93fb0716681db1e4d185e4661c,bc1qc98qz4t3h98zhz79nw3leynwxydq4q9xhzmqup,23.661694,1edSTrL6c2W7Wi4EqoyoVXUbM4yvG2qC6o;bc1q0qyvsaw6znsshhkc95v893uj89tezlsl39punw,0.895411;22.765883,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:06:59Z,45.154.255.40,198.51.100.1,16970,8333,c54fbabaf10c30d9d661ef5651e9aff72b5e5edb295befd244761b6c4ea4b02f,bc1qzx2az90malm968l42z0rmv4wj5zvwsg7xxts5a,1.002999,bc1q0szgg42ry9eaadvdgmsl7pc8k8c467s9jc8jxz,1.000993,0.002006,p2wpkh,FR,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:09:22Z,91.240.118.244,198.51.100.1,36630,8333,aa6b05bbbee6da57394099b866cedb0e37f2e028af5fd90cefaa05e272aac321,bc1q6642dzap7cj2f5xaea0ylhs474zmvpqevupzcl,0.913307,17oqQ9Jn7wzWKqMcZzXZ9VEhtSzG2GVU7m,0.91148,0.001827,p2sh,IN,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:12:00Z,91.240.118.55,198.51.100.1,21208,8333,df8333d299850b6a4a4c6870c7bb3baea51500deec3deca510b837941de1d338,bc1q0qyvsaw6znsshhkc95v893uj89tezlsl39punw,22.765883,1WLGWXoCcVQnoVPqAxuEonhr6o6SqVym94;bc1qjgvt37dyjkhlhd8e4wsg6m0f3j87k4hhefxl7p,1.186945;21.578538,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:13:24Z,162.247.74.159,198.51.100.1,13078,8333,4201b519f8c1f48357aa852a8b5adcaaa750a338eca8a4c690930024d0e56082,bc1qqhqq5asm8pu7spdyf79aneetczy42fqcqlel3s,0.692011,1E2J46ywKbCWV8R83wkbmVCQkGpU8Ek5xr,0.690627,0.001384,p2wpkh,CA,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:14:14Z,185.220.101.135,198.51.100.1,11014,8333,826a5fe30c301d85b34f53d214dff3dd09872949dd3073faa96278ede697c7c3,bc1qvnys33xvwshuzer54apx3hq9ekjvp496e0n4pg,0.42859,bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa;bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa,0.300013;0.12772,0.000857,p2pkh,DE,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:16:16Z,104.21.55.246,198.51.100.1,26508,8333,67aaf55ec4895dc0e007cd435d53103b7b043a6ad28d4f856175c10670a47853,1PAtFciTVP6dYKwCyo91m6RHFYpB9skJFL,1.448742,1JJiG1XsVbJwvmifA7ZceEWUAgadQrMcGn,1.445845,0.002897,p2sh,IN,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:16:38Z,162.247.74.159,198.51.100.1,64247,8333,86cf5783ae927a691e449131b5b942c11d92ac3ceb321cee46f41d5c92fc3321,1SqW3KWAWzWV5z1gzRrg2yEG5PkoKFrQ9f,0.139745,bc1qg0zrct4g9rvtwettarynfed38kr9l9jvlwwl2w;1Cp3CUcnuZGtcT2SAS67CimdVGXcRZ7N9T,0.097822;0.041644,0.000279,p2pkh,US,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:17:08Z,89.234.157.48,198.51.100.1,17367,8333,3e9583162e1579466eedc99ee5e3468111e3caeec8f3bb6058fb8e7494f4fee5,bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,1.443492,1TS1pCKYRJrtnYXPXfE4E65dmwC5shXcFu,1.440605,0.002887,p2sh,CH,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:18:00Z,91.240.118.55,198.51.100.1,44548,8333,1bc6159356fe82ef055d7918e92ca2982ba5aea468f587ee50cc4576e2ca6e62,bc1qjgvt37dyjkhlhd8e4wsg6m0f3j87k4hhefxl7p,21.578538,1UMiBUZct74RfLC5duezXM2Z8RjwGceK54;bc1q9mtcc69txv5094ker00y23l4tp0da7zdjqs99k,0.810447;20.767691,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:20:32Z,104.244.72.93,198.51.100.1,57389,8333,a64125c342c520b39fb9df92502c09e8ee98764a761fe4db8b2e44660e1d242a,1ZYPBiMsbjpTpp6EduJ6m5HujKgUbbV6uj,0.431282,bc1qr7tcwa93wgkd9v3d6966djpax89l9llnfhwqhj,0.430419,0.000863,p2sh,CH,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:22:20Z,104.244.72.62,198.51.100.1,55089,8333,5fa1e990e69a747cba6a8bc669e59b248900e69fac2df6f69424b89cc94382bc,16rzLPjPvYdanDjVHaBR2N2Do6FdoCXv3j,0.426067,bc1q8ly2j2z4z3g4v75f3cczz9s7wzcqhn42vc4xda,0.425215,0.000852,p2sh,NL,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:24:00Z,91.240.118.55,198.51.100.1,40740,8333,6642eb4a9cb630fbd81452af58df16e235628b894b5301e5954fbbc8283f6461,bc1q9mtcc69txv5094ker00y23l4tp0da7zdjqs99k,20.767691,1k2ACkhufQAqRqDML1mFnwbVyYXncuiU75;bc1qx7gkty2xajksfmz5qp20vjy4mws4lhyfk6ceys,0.928295;19.838996,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:27:38Z,91.240.118.115,198.51.100.1,3851,8333,e707933fd65e27d547250e0c9416149e7f4e73cf06c6dfea34cc0da98e9ac15d,bc1q84z72pvmqe5u4fg45ungx5wq67qalwfj7tu6f5,0.14352,1W5mFrCHRM6ToWxSnyioQjrgMV3P8F1Lpo,0.143233,0.000287,p2sh,SG,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:29:25Z,162.247.74.6,198.51.100.1,10724,8333,f994e2e868705b107539b65201c743175cbb89a2028612841c1420204b6ff9dd,bc1qxzf8zc8g09crn0x5hu0krdv9u3ysk7n3m4k7s4,0.875839,bc1qg6k4vxjsd9k40jpln5mwxsuyjvsfchvydqqzhe;1JJiG1XsVbJwvmifA7ZceEWUAgadQrMcGn,0.613087;0.261,0.001752,p2sh,DE,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:30:00Z,91.240.118.55,198.51.100.1,22704,8333,4f76e4c9bd30587982d023f87f100034ff4bf44a33c265d4bc09e02424f1180e,bc1qx7gkty2xajksfmz5qp20vjy4mws4lhyfk6ceys,19.838996,1ybkKmuDuwFu2AMG84tTfVAcVN5hbjFDC6;bc1qz8jm9jym0x7frmpfrcnznck487qvft0lp8lrwt,0.930316;18.90828,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:31:54Z,172.67.182.22,198.51.100.1,21358,8333,871a89c77deff511f8ee52df9b6b3869c9db74371a059ab1f9ff3a2e9f35bb04,1LZhcfMmC1w7d1GJa7sAKVkj6r4HqroMRq,0.055419,bc1qa6u2gnf8hp548zh0728y5qu554cuy0wmzv7hpr;1Bd3gmVWdCsdVJtsyNaYgWRT9RKpPqRE2q,0.038793;0.016515,0.000111,p2pkh,SG,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:32:58Z,89.234.157.159,198.51.100.1,17674,8333,1eca45ec85b279d7f768f833349caea6c12521785ae0a57f94a00cf12d5853ce,1iXMxrFjappoP8xkM1ssJWR7PeqxALXvLt,0.212701,bc1qqwu0xeq9lh3gd58eyw2wym6xjsqu8slpnza5hh,0.212276,0.000425,p2pkh,GB,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:35:31Z,162.247.74.213,198.51.100.1,10565,8333,59a954e6c921b4ad30c1b99b8165a762537c6d86d592b248b2922abc686d6b7f,1hCA9WJQH6H633vH7aqftHhtA3mi9fzDfp,0.64018,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.6389,0.00128,p2wpkh,FR,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:36:00Z,91.240.118.55,198.51.100.1,19974,8333,33a72a294c43613e102a51760655adfc6f1fe4eaf110e041049146015f5ab020,bc1qz8jm9jym0x7frmpfrcnznck487qvft0lp8lrwt,18.90828,1rHeuqypiPytp9hd6WbPGevb4uKwed5z5E;bc1qtx658ucfgge8w4jsmwlv47twnugfqwyjqv5h4c,1.389382;17.518498,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:36:23Z,104.244.72.93,198.51.100.1,21648,8333,5d68af155447f0ed5c82ee2d6096454162b9cab6a0342daaa71cd6702619f0db,bc1qzvfslsyexdefsck93q46mfz8f94jnww9wdjtdr,0.711482,bc1qvcexgpdyxydcqwa8aesrnkk4df6lxelz2wyutx;13HiRYXp48hPwMXjtGgA1aEe2KJgHX8gEo,0.498037;0.212022,0.001423,p2sh,US,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:42:00Z,91.240.118.55,198.51.100.1,24259,8333,4c7f480e634060b963bb3ecb2d4c5fadc8a0b54835637aba43132a8d893588c1,bc1qtx658ucfgge8w4jsmwlv47twnugfqwyjqv5h4c,17.518498,1xX65PZaibtP7EWDMfzstwWYp8eSGtmduC;bc1q2mjl94ljm0ctfnr85hkf2cwhgegflxc2yugsx9,1.220194;16.297904,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:45:22Z,162.247.74.48,198.51.100.1,39264,8333,3494a6cff727f5bbf7fbf04a4dd37985be969577dc0bf6a92dbd8a272ada3c97,bc1qa6u2gnf8hp548zh0728y5qu554cuy0wmzv7hpr,0.30035,1hCA9WJQH6H633vH7aqftHhtA3mi9fzDfp,0.299749,0.000601,p2pkh,JP,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:47:18Z,162.247.74.73,198.51.100.1,56838,8333,928e6e4fae074feea0bf9dea55e643e4ef603841c190a34a639b065185b688b4,bc1q6wjvu9n06p9hw87d3xygtfmn75unxq325cep75,0.550071,bc1qwgyku5reuy8jhspnhwl44mmrnefqj22n2qcwcr;bc1qze9ldqexmcx5ku0ehfyraqyu0gytf9ndax68mz,0.38505;0.163921,0.0011,p2pkh,IN,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:48:00Z,91.240.118.55,198.51.100.1,41213,8333,47ca4cf7392371d16e8c38f5630c87a93e6092d2d4eb386835814d6dd44fdefc,bc1q2mjl94ljm0ctfnr85hkf2cwhgegflxc2yugsx9,16.297904,1HPvFy2Ddk6nGZjghCa6ubdagTeRJn7eS6;bc1qc8nmamxc07ywjdw8nslv4uv70gr8tzzpe9mm5l,0.990748;15.306756,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:51:46Z,162.247.74.200,198.51.100.1,45934,8333,89f25e8bc2363014870633497568e2b7d9c68f3fd55b2a1c60dcc5c594490c38,1VtWUFaVKBeJabZN4YpJ4st745pHXZyXKc,1.247676,1GyfKrVybFqQFaBjjuEfh9AbeR3CMYfcQK,1.245181,0.002495,p2wpkh,CH,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:54:00Z,91.240.118.55,198.51.100.1,19104,8333,11e755a23c90060101ed954d07df98d0d5023323f765b35fd45bf05712216fca,bc1qc8nmamxc07ywjdw8nslv4uv70gr8tzzpe9mm5l,15.306756,1snfuXyJycWx8Ls2Lc1tzRVS27NdYNJFoB;1ZjB8jMSQKSnS5omnrBk6V8odH6DPjBtzj,1.276316;14.03004,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T15:55:31Z,203.0.113.12,198.51.100.1,62499,8333,97365225e3480977785470be9b3ba50c6ad9df748479c99a4c3619dfa284f9df,bc1q943eewnxxtdfmzpfyzfch2qg9s09355yv03ee4,0.929993,1NH2UdocPpA27oatixsS3XxHiqFuDDYcfM,0.928133,0.00186,p2wpkh,GB,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:56:22Z,104.21.55.246,198.51.100.1,7939,8333,16e14fa1c55665d82b40dc807036fd18fa1264555d465398ac14505191401560,188aihFfghpVBxxUG4PRHdvuaBNRXM1Hro,0.594528,bc1q7c58pka8uravtwhp9hzpws967u9v4zpjjym6yk,0.593339,0.001189,p2wpkh,FR,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T15:57:58Z,91.240.118.115,198.51.100.1,7079,8333,772437a6107d45bb5082b888999abc84d127c34234c87540229ce4aafcd366b9,16rzLPjPvYdanDjVHaBR2N2Do6FdoCXv3j,1.2657,1Bq83F17MMJZGReZkdLai6qZbvFjuWyFht;bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa,0.88599;0.377179,0.002531,p2wpkh,SG,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:02:27Z,91.240.118.192,198.51.100.1,16327,8333,1f79061a8ee08c49ea6c4afbee8d6a40ce313aacf65abfe26d9ff386b3d698ba,bc1qnq3krshps4ysp6q50l5wqjy3gegrajhtxs5d0g,1.460429,1iXMxrFjappoP8xkM1ssJWR7PeqxALXvLt,1.457508,0.002921,p2wpkh,DE,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:07:14Z,104.21.55.20,198.51.100.1,48846,8333,f272c4412b64771daed6bcb75cbdfe664ac3f76cd19596d6357d900b1fa9856b,1hVhCyhYsEMdXtp8TnovZHGgHV2cYsNM6S,1.099449,bc1q06pl3cnwsqk68fpp6ms0qa6hfdsgpkgumjwsk7;1tWrhZxuRfQuCGsj2GhvE7MTQV8L2Lme9F,0.769614;0.327636,0.002199,p2pkh,GB,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:08:54Z,45.154.255.177,198.51.100.1,51180,8333,6d432d5b50a4847373f078ac0032aecff45671aa0e93382e4fa7d658fb03509a,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,0.557346,bc1qzd37030eegzwg2ascd8jw0snckzj493nhghgem,0.556231,0.001115,p2wpkh,IN,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:09:53Z,198.51.100.117,198.51.100.1,3086,8333,6d6a334af6ba42eb58cdaa1d9aeb3f8494ed82131c264ee6eb3f52686fedc959,1PAtFciTVP6dYKwCyo91m6RHFYpB9skJFL,0.417178,bc1q6642dzap7cj2f5xaea0ylhs474zmvpqevupzcl;bc1qqupr9kzrcxy943rx8wv6srqh6tgyxyzy46z48x,0.292025;0.124319,0.000834,p2sh,CA,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:11:01Z,45.154.255.11,198.51.100.1,33325,8333,25aec549ba366387e1745ec2dd3192eaf536d04f71b9485e6f24ad0740f00061,bc1qrfygm9f8ezct474v9w8af73ledms62gfwxg7nw,0.057115,1LZhcfMmC1w7d1GJa7sAKVkj6r4HqroMRq;bc1q34skrku5nsfmukadcwdq9ta8zd8udchjqpc6ku,0.03998;0.01702,0.000115,p2sh,SG,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:21:36Z,91.240.118.244,198.51.100.1,36666,8333,8adbbd0e5a1d31450cee83d604509f83955267d5f59af6fabae0c5a84b02a4d9,1anpuhAJ7QY554A5yEyS82FnXuMhgetVKw,1.420346,1jmoJuFjPNBNmBDm56pHe84jk4XwbuNysb,1.417505,0.002841,p2sh,SG,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:23:44Z,104.21.55.87,198.51.100.1,11765,8333,42de0ecb1363e380c95468fb8ece8ae718e26e4406f39cfa22cc32f51bbd3626,bc1qdwhdwwajk822sxr4fpqcshckhnf0r20ek7r8re,0.887916,1LJBQmq73ReCnkoBX1xrxtab3xEwq2id69;bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,0.621541;0.264599,0.001776,p2sh,NL,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:24:14Z,172.67.182.22,198.51.100.1,35086,8333,ec08ed25f38793fce17e139ee0ff59dc60fecdcce64b7686b31e38362c30aa39,1byi4GKoEMLd9odyPDLe3yytHT5vC1efxZ,0.989763,bc1qh5cathtry42rlcpj8xmyqp7tgxgd5ukamvdp22,0.987783,0.00198,p2sh,FR,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:24:41Z,198.51.100.182,198.51.100.1,32589,8333,c83f35eb5cca0955f259f7529bf3e5495581a3991f5ceede42e90a752d320efa,1EXr8XDc7zHL3eE5XHvAmHfny3wbggP2FD,0.24828,bc1qh4mu3em7q02k7zhupu8psg4ehygfa40hpjtu73;1LbeBREa12cHyN6v2o5hGfVZrP5sQFe8Bx,0.173796;0.073987,0.000497,p2sh,CH,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:26:13Z,162.247.74.239,198.51.100.1,23568,8333,fe059743dd800a0e23aad663294265d6c0a676e2a92bd9b322e88277c447e666,bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa,0.630535,bc1qm3v22rq7l5rzaee674z26f2yw4demdrdfq6ay6,0.629274,0.001261,p2pkh,NL,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:27:12Z,198.51.100.59,198.51.100.1,37852,8333,8db91a4923739345504310145716afb399979392b522abd5b323af72a5851a4d,14WS4Dk4ypAbmioLDLTdiTHWNETZYv4NGi,0.34734,bc1qltvhxvkwywxd7v8ahxscfg6k2qrdz5elezml7p,0.346645,0.000695,p2pkh,IN,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:31:26Z,89.234.157.48,198.51.100.1,8162,8333,78f6a2425222167e439040825c89a4b9d6ad8c282c76e7e3ded0d578bc2192d5,bc1q8ly2j2z4z3g4v75f3cczz9s7wzcqhn42vc4xda,0.087113,1LbeBREa12cHyN6v2o5hGfVZrP5sQFe8Bx,0.086939,0.000174,p2pkh,DE,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:32:24Z,104.244.72.130,198.51.100.1,2303,8333,edb97a37967a3756f2401d9a671d34ee6c642391b1e2bd8233a6a74ae01c7833,1mVWeimovhmfKuomxX9V7ZfdJkk5JetS7B,1.233214,1LWe7mkojvuVzZcXpf2nfQP2ArY92hFSmk;bc1q4ye2dt93759x6gex58pdufsl0xhty6rhjkgwnc,0.86325;0.367498,0.002466,p2sh,JP,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:33:30Z,162.247.74.239,198.51.100.1,64546,8333,837519344bd37df3d27add9bf34ef97c7d0e07cea9af40ec130b2fbd56dbf662,1EfSp581MjqrekZo2NVa78oDQ6uSQxe96G,0.85878,13W2JH9WA3quTKa3eynBiGT15RyZfFKaWr,0.857062,0.001718,p2sh,GB,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:35:46Z,203.0.113.142,198.51.100.1,54898,8333,4f1a0f5a0bcc4d37bb70c99c19b6ba229765dc00b54f9208bc4940b89b1acf95,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,0.604055,bc1q0szgg42ry9eaadvdgmsl7pc8k8c467s9jc8jxz,0.602847,0.001208,p2pkh,FR,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:36:41Z,162.247.74.63,198.51.100.1,11171,8333,9798d73d855cfde74f4a1eb755d6874d921ce43ee9fbbeb229af1842b6994b54,bc1q06pl3cnwsqk68fpp6ms0qa6hfdsgpkgumjwsk7,1.361506,1j54yGypjyDoAnKBu5oQ23ohB2i5Qpbh1D,1.358783,0.002723,p2pkh,CH,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:37:05Z,198.51.100.117,198.51.100.1,18752,8333,e19c2788fb96a6d5016b1f242ec9838b1f2b25c307e3683499a69c08cd6e0ab4,bc1qz57nyr2pkmdkz4d8sv789wf4k3mh7knlhnv6j8,0.648245,bc1q4ye2dt93759x6gex58pdufsl0xhty6rhjkgwnc,0.646949,0.001296,p2sh,US,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:47:50Z,172.67.182.195,198.51.100.1,18797,8333,5a8d356a669ddb3effe522ee498efd30deedcdf3282e199e935a8a1dd3047ef2,1j54yGypjyDoAnKBu5oQ23ohB2i5Qpbh1D,0.374706,1KbvjhFVUhT352X7xrP4ZaaazJmRapTUyQ,0.373957,0.000749,p2sh,CA,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:53:51Z,45.154.255.206,198.51.100.1,35291,8333,4ce9b624c05999b25e9a4f85ae7dee636977e38c930faa4e36c775f10f2dcb27,bc1qjc9rq3efwgecg0qhn38att5ghjfjs5m53lrluv,0.647085,bc1qg6k4vxjsd9k40jpln5mwxsuyjvsfchvydqqzhe,0.645791,0.001294,p2pkh,SG,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:56:35Z,104.21.55.143,198.51.100.1,40736,8333,bc525c882007d830a14b2adeb5dc1425a21c2600310f9beb1660d8cbb90fa749,1LZhcfMmC1w7d1GJa7sAKVkj6r4HqroMRq,0.376481,bc1q06pl3cnwsqk68fpp6ms0qa6hfdsgpkgumjwsk7,0.375728,0.000753,p2wpkh,FR,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T16:58:38Z,162.247.74.239,198.51.100.1,51757,8333,839ed193033db6668f38c6b5cc241a11b9866462b126e82796de4fae72989acb,bc1q34skrku5nsfmukadcwdq9ta8zd8udchjqpc6ku,0.705731,bc1qrfygm9f8ezct474v9w8af73ledms62gfwxg7nw;1vc33tXY8cbKEBMUW46EQe2kafeUh5fcuB,0.494012;0.210308,0.001411,p2sh,US,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:01:02Z,203.0.113.10,198.51.100.1,26022,8333,6d18b71faa6f743f9569812726f9e8772bd5fcc24e11004b7508a3ae459fab1c,bc1qptsfraqr0clc68ua5nladxs57am8cg0crutgnw,1.305326,1G2Hs7ZstyRQxtvEgw4vcBv63rAX11Cmo6,1.302715,0.002611,p2pkh,CA,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:01:35Z,104.244.72.244,198.51.100.1,65429,8333,357677005311f63460d6ed0c5f674f5cecf5805206f446899587c1102432ae6c,1yrgzkuZEQCnVz3ahdUe3NFHXu24wWvKVZ,0.938424,bc1q4ye2dt93759x6gex58pdufsl0xhty6rhjkgwnc;1LbCLS1rKyyL8W8tgVK1zhhr1Ns1QF3u3a,0.656897;0.27965,0.001877,p2sh,SG,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:02:14Z,104.244.72.244,198.51.100.1,63868,8333,71672a09a7aac8e9b71a78510d36a8d06ca83c962b661bd31a3a89e5ecd7aa9f,bc1qkxd70qjn4j5er0s5njdxfsjke7yc8p5gvkfjtf,0.649656,1YVceRk6hHL7YP1h3imJSGb5Hp1xTFYSfH;1KbvjhFVUhT352X7xrP4ZaaazJmRapTUyQ,0.454759;0.193597,0.0013,p2sh,JP,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:06:10Z,162.247.74.73,198.51.100.1,46413,8333,8560747555915b0cc3c0a349e4af3a69fe08a3be7fadf01656ecce0f7a17e748,1XRVksbk6y4L7CkefW8yWPKW2AvAmfpkTV,0.927482,1LbeBREa12cHyN6v2o5hGfVZrP5sQFe8Bx,0.925627,0.001855,p2wpkh,NL,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:08:15Z,172.67.182.64,198.51.100.1,49797,8333,1e83abf90ebb47e0645cb306fe4cceb4b3cbc178f2133ebb0236211099aaa134,1LbCLS1rKyyL8W8tgVK1zhhr1Ns1QF3u3a,0.375563,13qRmKw3xVpgRb6YX8xU5CuZn4csPAERJh;bc1q0kcl0nfq4jdyw5ks7z9clnkpc2y25lkq324qyq,0.262894;0.111918,0.000751,p2sh,CA,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:12:26Z,104.21.55.246,198.51.100.1,38116,8333,6931a03dfa3063232fdad173df84681514f032b03f149150b88c9f282e296363,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.626249,bc1qq05szslvdq265345g3kuxw2uawlpgmgj99lsvx,0.624997,0.001252,p2pkh,GB,AS24940,SYNTHETIC_DEMO_NORMAL
