timestamp,src_ip,src_port,dst_ip,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn,fee,script_type
2026-02-08T06:11:26Z,167.135.174.163,44305,166.66.175.226,8333,ad307716ba615f757950fe76d899e2882a31a5d8c68dc3f8504193ca60d6f8dc,"[""19d5f7825b1a249eea940eb37ee""]","[""176e9a70538114d1f944428e005""]",[0.02404047],[0.02374401],NG,AS54903,0.00029646,P2SH
2026-02-08T06:20:31Z,92.94.54.130,50174,156.152.137.30,8333,4795eac55b1feeb19cbc9be1c1117f9bf0546d8553d0f307839b7541ecd6b5e9,"[""121beca9b27874ccdb7ca52e26f""]","[""bc1q05a8706ad9ba43e9aaca2256d8""]",[1.5254328],[1.52516012],NL,AS48438,0.00027268,P2WPKH
2026-02-08T06:32:27Z,81.251.69.140,16277,143.187.228.6,8333,fdbdc736033c9740d5d88ba5939300730a044af5ed1e14bcf27813bffa5ff1cf,"[""bc1q05a8706ad9ba43e9aaca2256d8""]","[""bc1q86c499c0f7e2437f9fc0dbeeb7"", ""bc1q4560b539e3db4a229634aea3bb""]",[0.04269395],"[0.01480853, 0.02773679]",US,AS57876,0.00014863,P2WPKH
2026-02-08T06:45:08Z,103.157.245.207,15638,202.180.9.52,8333,68222f118ab68f864f275db1e134532ae34fc8ed214cbaf320e28a7e4fd6865a,"[""1fa5d6063ce2448f1873fb518b7"", ""17fe99091bc2e4d7fadb5d75ae7""]","[""bc1q452cd1a269c446b0b0e42e3801""]","[0.02470951, 2.15989195]",[2.18418278],GB,AS42171,0.00041868,P2PKH
2026-02-08T06:54:50Z,107.81.69.201,56812,165.141.66.221,8333,f758940ba7363ca934836e96f8a179d18cb73ad04f1ec4224d34e75e65f17472,"[""bc1q760fae8d5f3e415d82bc5efa6d""]","[""bc1q3e070a3a8a5943d4b6ee9fafdf""]",[0.57634651],[0.575761],NG,AS23777,0.00058551,P2WSH
2026-02-08T07:15:36Z,92.94.54.130,48849,91.151.247.78,8333,fcfc2fe129787b9bcf84637df5b1b09bc34da26a560da60f2cb5a4db40c70569,"[""121beca9b27874ccdb7ca52e26f"", ""bc1qf178e1ec7a8d4fd4bfba2e9a23""]","[""16dc934aa3f9045818e6075b31c"", ""bc1qaf0bcd66ada647c385455b94d5""]","[0.93315624, 0.79857481]","[0.94071667, 0.79084077]",NL,AS48438,0.00017361,P2SH
2026-02-08T07:33:45Z,184.143.109.146,52223,105.62.214.202,8333,271967f9d04f1fff481ce3611932262c58dcad4feba2ae815bf2563fb319945a,"[""13cfcda60910d407095a356a5c2""]","[""3dd384b13f79e43c7a4a734a7f5""]",[1.71817856],[1.71782552],BR,AS59219,0.00035304,P2SH
2026-02-08T07:38:30Z,184.143.109.146,28132,189.102.126.243,8333,57b7284f8b74907ab1059d67e8761c429e21c9c544644374820fbac05a54af71,"[""375d967402a9a4d7f9c9925dcc8""]","[""3f41c6881b0634bb18e64af54fd""]",[0.39631902],[0.39597433],BR,AS59219,0.00034469,P2SH
2026-02-08T08:02:34Z,167.135.174.163,55718,50.166.244.64,8333,75bf75b1a9a0bb3f5e57cdd7a1ac3c8c09360a96467185967e97e2d32f10f27a,"[""19d5f7825b1a249eea940eb37ee""]","[""3ad75b1baf9a040bc8098342d7a""]",[0.51950108],[0.51947873],NG,AS54903,2.235e-05,P2WSH
2026-02-08T08:17:16Z,182.188.186.119,5398,126.242.82.153,8333,eae17b17fb3fb6cb796824acca23f3baf4fc0cb6e813fa4f20f5d5c2fbf5040f,"[""bc1qff448a013d844eef905dbd4942""]","[""bc1qd1c0034f37914e10a2dbebe635"", ""1989c791a84804e1fb29ea812a8""]",[2.20585483],"[1.40270004, 0.80278569]",NL,AS23777,0.0003691,P2WSH
2026-02-08T08:42:41Z,47.217.245.241,56180,84.113.40.106,8333,daae847f5c6e9b493eda5ed3945caeee5f2c7beda2634743d8f6fe4f5286afb8,"[""19b6eff9b70394cfb92e6b3ca68"", ""3c78e9707e67942ac9e4940e70d""]","[""1034aa573f3c44f7a9b11b96b91"", ""bc1qd8df2956b5194f2bb529417f75""]","[1.91998673, 0.09797789]","[1.19601484, 0.8216858]",DE,AS24633,0.00026398,P2WSH
2026-02-08T08:53:25Z,119.254.212.74,26782,132.144.34.87,8333,ab013281939b8e24434e561ae25d2981220a0cd523c6822ac455d5a861beeb72,"[""3945b1f2aa5eb44c8841631af6a"", ""176e9a70538114d1f944428e005""]","[""bc1q7943e7ea0c7b4cb89a2cdadb66"", ""bc1q177eb2f8fa1e41199013e9fffc""]","[2.18041298, 2.8682771]","[2.09782771, 2.95027588]",SG,AS39468,0.00058649,P2PKH
2026-02-08T09:01:46Z,67.215.245.132,12892,178.142.171.129,8333,b5a265c7af546281c451c8829ca16a271fc870bd052c9a470b3c471143023a07,"[""335c6caecf2ea4d389de27fdfc0""]","[""3542429f7b1e447619fd63edf7e"", ""355e62060839d4b0cbab21d3d67""]",[1.81298508],"[0.75141179, 1.06153394]",GB,AS26483,3.935e-05,P2WSH
2026-02-08T09:05:21Z,22.153.190.140,18725,50.85.134.79,8333,e97b472a025b79063cc39f13326073b9d1b58d6fea0ad0840edbe7951dfbda12,"[""13b352b78d4b645ebae595f66ab""]","[""31528ca19140044a49327377956""]",[2.90271307],[2.90244773],BR,AS60339,0.00026534,P2WPKH
2026-02-08T09:28:01Z,101.194.80.248,16973,210.118.228.244,8333,c466feb4443010707f0f7ea746abc8bd104dbf26fa4463a0687200fbab9e9dbd,"[""1c6ad6d2580854f349bd0ee24f8"", ""bc1qf1ded252ba6644b9990d8d6e6b""]","[""1026abc4d8ef447c5b5fb7664f0"", ""3542429f7b1e447619fd63edf7e""]","[1.98362486, 0.81514394]","[1.70369772, 1.09504188]",US,AS50252,2.92e-05,P2PKH
2026-02-08T09:31:42Z,131.53.43.37,8121,153.97.36.95,8333,41ed8922edad879e33415de4e59a4c97f5161ab9ebc5f378232c5d69b24ba3c6,"[""bc1qf1ded252ba6644b9990d8d6e6b"", ""1c6ad6d2580854f349bd0ee24f8""]","[""169cba8fec1cc4254ab38e88596"", ""10278d10f99ee4630a07dd60818""]","[2.23389231, 0.22379211]","[1.10592492, 1.35119334]",US,AS50252,0.00056616,P2SH
2026-02-08T09:43:45Z,128.61.126.213,16297,176.191.169.225,8333,c657c3efc40c17e1c7d8f43b2d43dc64fd7ccae9cbd3b53de379b24cfc5be823,"[""bc1q177eb2f8fa1e41199013e9fffc""]","[""1989c791a84804e1fb29ea812a8"", ""3679475630e6e4015972d25c55d""]",[1.34564544],"[0.77287278, 0.57243956]",US,AS25724,0.0003331,P2WPKH
2026-02-08T10:01:01Z,42.95.199.70,15895,216.99.57.54,8333,2168f00d1807b9259513d692b13ce0fc6b01203b0935ab8dcc99796a391e8fde,"[""bc1qab35464e18874e03b6ba18a26f""]","[""bc1q7f735bae2f844015a0a4e1d32f""]",[1.15446369],[1.15417095],IN,AS28824,0.00029274,P2WSH
2026-02-08T10:19:22Z,107.196.193.62,32908,147.92.60.13,8333,d1317ab4622b8d1b23555062c093d7f773b7887d949a73ea3695d52cfab1489f,"[""bc1qd8df2956b5194f2bb529417f75"", ""1034aa573f3c44f7a9b11b96b91""]","[""37c950953fa6046b59198c5d79d""]","[1.74455391, 0.79243658]",[2.53679171],SG,AS50729,0.00019878,P2SH
2026-02-08T10:38:45Z,17.136.255.95,30804,97.157.110.85,8333,f3e4543270f47a9105e9df1fa68747bf0fb09a15d3b2eee711bd8a60a457e623,"[""3c78e9707e67942ac9e4940e70d"", ""bc1qce4766cf2ace4bc19220b42993""]","[""bc1qd0db2fb48483457d9641f3ed09""]","[0.76054785, 2.32651597]",[3.08680867],DE,AS24633,0.00025515,P2WSH
2026-02-08T11:04:38Z,7.243.167.175,11511,27.54.160.187,8333,0038506900fedef324c9603bb0d6260d76413aad7a2a4db7ec38c1450fc6f42d,"[""367d7efb08c9c4017a04321a256""]","[""bc1q7a1cd71d91fb43fa88322effd5""]",[2.05793961],[2.05760261],DE,AS60664,0.000337,P2SH
2026-02-08T11:11:34Z,44.54.30.195,62844,196.175.208.190,8333,98307db0639cb4dfa477592be12b85636a5806ef16ea24f60d1b202bf2f8490c,"[""389d5aa43ae0642b7b6223a7864""]","[""116145bc6268441d697c972b1f6""]",[1.89097197],[1.89052826],NL,AS48438,0.00044371,P2PKH
2026-02-08T11:27:41Z,182.188.186.119,33155,36.210.254.223,8333,de33915a845c337d5767449d2349f02f2b3670913ff43a63b5130fde05e83344,"[""1a71a23fd570446d0a632ac3f4d"", ""30443ef57571345ddb08d1cffe7""]","[""bc1q8c104b06d76c4b8a8540c590e8"", ""bc1qff448a013d844eef905dbd4942""]","[0.99758705, 0.0854498]","[0.73318966, 0.3494246]",NL,AS23777,0.00042259,P2SH
2026-02-08T11:52:34Z,68.115.86.84,25625,187.56.139.16,8333,d2edc74cce9a77ab321244cea138e6c9dcc939c6e1d891e9f2160bf2ac50cc6d,"[""14b20fbfeb5504140983f50285d"", ""108ed13d95b8a4c2a82908adc10""]","[""173e2df1d9cf447b9b5c6db5be3"", ""bc1q7f735bae2f844015a0a4e1d32f""]","[0.46482427, 0.40191877]","[0.48024287, 0.38624722]",NG,AS10752,0.00025295,P2PKH
2026-02-08T12:18:11Z,41.210.78.125,54650,154.125.16.136,8333,5fb937eeb82eadf9db22ca97f87f6600d8a35d190ce707bda0db75880049507f,"[""303ee3f98555140fe9bc66d99cc""]","[""bc1qfd8633034d40470a97a7c19403""]",[0.29624188],[0.29615997],NL,AS17806,8.191e-05,P2SH
2026-02-08T12:30:36Z,10.64.181.153,30329,74.12.200.211,8333,52bc90465c53deeaeda7b4143e9e6d82a07c1a6f55cb4e747fb23c9c456dbcfb,"[""1f3f0bec871804f32aff460ffd7""]","[""bc1qd1c0034f37914e10a2dbebe635""]",[0.17786767],[0.17766115],RU,AS60664,0.00020652,P2PKH
2026-02-08T12:34:23Z,7.243.167.175,22651,43.14.182.226,8333,16f8c6eb8b899a70188fc5dbffd28bbdbcd0d13075d9c0f8de30d45628a1b59c,"[""367d7efb08c9c4017a04321a256""]","[""10619f84c79c14a918828831c5a""]",[0.27809791],[0.27760839],DE,AS60664,0.00048952,P2WPKH
2026-02-08T12:46:23Z,32.48.179.81,19706,214.195.6.99,8333,59d7a0e29032e1b26556a8229e301923277ce3b122e2c897e99aaa74c2363af7,"[""1fa628159c643488f91403be6a0"", ""10619f84c79c14a918828831c5a""]","[""bc1qcf1c7366708d41539d4f49fc6c""]","[1.82885494, 0.59075871]",[2.41930956],US,AS15290,0.00030409,P2SH
2026-02-08T13:09:41Z,67.215.245.132,5256,171.36.126.248,8333,e25f1ed425f9af4e372d2d68782be225bb789f9a4c636eb4d61c4fadbc77a6ed,"[""bc1q867f652a4c5046d0bd0074f71c""]","[""bc1q0d0f4964b1824b3c928d00feb9""]",[0.17968653],[0.1793834],GB,AS26483,0.00030313,P2SH
2026-02-08T13:28:03Z,150.157.22.245,11635,186.73.159.190,8333,5ad9163d56265af517fb1b2dffe5a0ce027e9bb59869e71e0a24fb8109065e0a,"[""1cf165427595543eba88cfaaaa4""]","[""3cbccfcb25f2f4d6aac906d7e4b""]",[0.77596598],[0.77577032],US,AS50252,0.00019566,P2WPKH
2026-02-08T13:29:49Z,184.223.12.73,48041,170.133.85.11,8333,f174e07d6ca2e56ffb8025dce985d6094dfbdba33c6c3d327cb42d5542ceba10,"[""3d8519c4de2a841d888b8328506"", ""14acf7a4c1db84e1585873060ac""]","[""bc1qde5d309a76e44e338c74c6dbfc"", ""355e62060839d4b0cbab21d3d67""]","[0.65058083, 0.85623349]","[0.58452562, 0.92210698]",NG,AS38907,0.00018172,P2WPKH
2026-02-08T13:51:22Z,186.174.45.143,28793,88.222.42.32,8333,de7464464d7cdb52e079299c2d7fcfee66877a6ed2570ff907d53a65a1f52bc8,"[""bc1qf80202c3c9bf474380b9113cb2"", ""bc1q63a590306d904c86aa3ef4caea""]","[""1d420cf25832b499a9323250bac""]","[1.37910727, 0.12038184]",[1.49922941],DE,AS42131,0.0002597,P2SH
2026-02-08T14:08:07Z,107.81.69.201,11179,13.176.205.25,8333,dc948475a59980cb3da31582ddfb5565c488fe58810bfaeb956ecc3db525d13a,"[""bc1q2f25cea716154b569a9727ff39""]","[""bc1qa2692bf2db644b0ca4964c7f83"", ""1f3f0bec871804f32aff460ffd7""]",[0.08298151],"[0.04356382, 0.03905954]",NG,AS23777,0.00035815,P2PKH
2026-02-08T14:21:38Z,191.204.184.244,32992,171.49.160.106,8333,3b62cd5958d741c1b23c4c6a5aa0b8e469566bf2d448f8f0b5ed4e3b9187ebc9,"[""1d420cf25832b499a9323250bac""]","[""1341b832e78814b53ae8285b494"", ""1fdefe3591a7a466586ff8289f2""]",[1.4916678],"[0.4533377, 1.03831104]",IN,AS57876,1.906e-05,P2WSH
2026-02-08T14:29:35Z,139.175.101.144,60534,22.10.232.16,8333,7dd230d9b97f5ba7ee582ec8e0a5b91b8f65dfbb57ac2c40a823b3d4ee1b45ec,"[""3880e3c479b414c24bb9589c529""]","[""bc1qab35464e18874e03b6ba18a26f"", ""111870c0d9ff14ffeb7c4ce017f""]",[2.27948989],"[0.78485609, 1.49420759]",US,AS43542,0.00042621,P2PKH
2026-02-08T14:47:06Z,131.53.43.37,51009,128.222.238.169,8333,322bc1c68a61229381b4249db2d6640b5905de6e74cb95c441a26771303ac199,"[""bc1qf1ded252ba6644b9990d8d6e6b"", ""1cf165427595543eba88cfaaaa4""]","[""bc1q018e3feb8e324ccca4b89e21c9""]","[0.9963451, 0.84050475]",[1.83628681],US,AS50252,0.00056304,P2WPKH
2026-02-08T15:04:26Z,81.251.69.140,28262,144.172.204.108,8333,924c8fd20abfccedc7135ce3984899ff9d3c37e33aa3366c2ff77e43fb98aa55,"[""1e921166b3f444b4697a4ec8e62"", ""bc1q05a8706ad9ba43e9aaca2256d8""]","[""bc1qfd7b31fd50114ac7822289d41d"", ""bc1q018e3feb8e324ccca4b89e21c9""]","[0.68861919, 0.5186136]","[0.6276023, 0.57912399]",US,AS57876,0.0005065,P2SH
2026-02-08T15:14:59Z,42.95.199.70,9427,198.40.142.61,8333,2e5efd42b451b84e4fa419ff436e69ed1db2b482a6d9745fdd217211e3f2eb77,"[""111870c0d9ff14ffeb7c4ce017f"", ""1311ffc7888b340c5bb285c9d0e""]","[""15e806668052b482ebf39bec3ef"", ""13cfcda60910d407095a356a5c2""]","[2.66818435, 0.68703446]","[1.18226482, 2.17283088]",IN,AS28824,0.00012311,P2WPKH
2026-02-08T15:33:54Z,95.154.110.137,4704,141.230.112.4,8333,0e941517ffae427a8fa37e6d4e406e3a5f2f5c23e65c66c0bdfc938d3e0962e0,"[""bc1q018e3feb8e324ccca4b89e21c9"", ""bc1qfd7b31fd50114ac7822289d41d""]","[""bc1qfe2b2680ea744a0780d0e972fc"", ""bc1q604f935c66ab4369ab651855e9""]","[2.74556931, 1.78134999]","[1.86444219, 2.66239146]",BR,AS48438,8.565e-05,P2WSH
2026-02-08T15:47:10Z,172.182.79.2,4538,125.111.138.132,8333,f303ae81c8776eae4f253a4df82c2e8a66ddb1964d4081cc16a281820cf3e446,"[""bc1qde4e4070b96e4ad6ba5fb6eba8"", ""bc1q05a8706ad9ba43e9aaca2256d8""]","[""1fa628159c643488f91403be6a0"", ""10619f84c79c14a918828831c5a""]","[2.08625132, 1.5155819]","[1.38473093, 2.2166478]",US,AS57876,0.00045449,P2PKH
2026-02-08T16:02:56Z,172.182.79.2,32617,18.162.66.220,8333,25e558e7bc96ea85aed3e0402823211a77880641f8369a39c2a05868563a729e,"[""1e921166b3f444b4697a4ec8e62""]","[""1fa628159c643488f91403be6a0"", ""10619f84c79c14a918828831c5a""]",[2.77682128],"[1.72873284, 1.04770846]",US,AS57876,0.00037998,P2WPKH
2026-02-08T16:21:38Z,206.195.108.40,34791,69.218.12.64,8333,ed699a471842a7cb196c1b9eb46086556d59ec998394d0a916fce15582710b97,"[""141dc973b2e73436ab88b00da45""]","[""bc1q498f6cb18e404be9933c65d2bf""]",[0.45218324],[0.45201371],DE,AS63527,0.00016953,P2PKH
2026-02-08T16:44:38Z,2.47.232.166,38173,217.62.240.254,8333,0222dfc8dcf825a7991f4085c8f05ad4506151a180d6823048e1f92a99d22007,"[""1989c791a84804e1fb29ea812a8""]","[""1034aa573f3c44f7a9b11b96b91"", ""bc1qd8df2956b5194f2bb529417f75""]",[1.83205697],"[0.68782137, 1.14387083]",US,AS38907,0.00036477,P2SH
2026-02-08T17:03:18Z,120.90.166.133,4174,57.132.243.217,8333,a04bd87ef1ca591209c5568dc2580af3e9605498e70bc14d07060855d0215d74,"[""1fdefe3591a7a466586ff8289f2""]","[""14acf7a4c1db84e1585873060ac""]",[2.04273962],[2.04237618],SG,AS39468,0.00036344,P2PKH
2026-02-08T17:08:08Z,2.47.232.166,54671,7.149.123.165,8333,e81962feecd16fd28eea53996016dbffdd4c36f6badb764276c56ac6e96d5f0b,"[""3679475630e6e4015972d25c55d""]","[""30410510681bf446bb701f2134f""]",[0.07588115],[0.07554926],US,AS38907,0.00033189,P2WSH
2026-02-08T17:23:19Z,170.97.83.231,8188,44.11.49.222,8333,32beec10cdf14a203df4784220d1126d1000ec74b546b287bc362f2ac1aad7fe,"[""bc1qb54be22508be4753bf1472364d""]","[""3f41c6881b0634bb18e64af54fd""]",[1.57671756],[1.57667943],BR,AS17806,3.813e-05,P2WPKH
2026-02-08T17:40:51Z,182.188.186.119,17595,207.78.195.217,8333,c447740a0c668e26c108163d31a3f6c7e8aa54866fc01a8cfdc4d57918dd3460,"[""30443ef57571345ddb08d1cffe7"", ""bc1q8c104b06d76c4b8a8540c590e8""]","[""bc1qff448a013d844eef905dbd4942""]","[0.84771508, 1.67080835]",[2.51821011],NL,AS23777,0.00031332,P2PKH
2026-02-08T17:48:31Z,44.54.30.195,14804,34.173.37.238,8333,a6982955760f42dec73692e7e52b5e8b14ba29489848337597c07d8a5cce0eee,"[""15acafd65d8fb490ca703e78905""]","[""13cfcda60910d407095a356a5c2""]",[1.75516548],[1.75480935],NL,AS48438,0.00035613,P2PKH
2026-02-08T18:01:53Z,186.174.45.143,17457,76.96.175.227,8333,89cdde0703d797c6c4527bc64ba0a6fc89dd62269a78da75ed8ac1229dc778c2,"[""30410510681bf446bb701f2134f""]","[""bc1qa5ac8dc8844c4d21be2acdfd47""]",[2.7162335],[2.7159067],DE,AS42131,0.0003268,P2WPKH
2026-02-08T18:20:13Z,195.179.209.213,31658,196.15.97.36,8333,f7f6d6446223905fec1595903340f1fc312468942bdab349e4049d8beaecbb5d,"[""1402fdd39be074a08bb9daec100""]","[""1e1ea2231356f44f4b4f87522a0""]",[0.8911962],[0.89079337],DE,AS63527,0.00040283,P2PKH
2026-02-08T18:22:50Z,222.131.212.248,64491,77.78.14.143,8333,bf04718616f1a06624804161cf0899711f68eab8be2e608750471db8366c6570,"[""169cba8fec1cc4254ab38e88596""]","[""1920e02a69419452aa51c751330""]",[2.28467916],[2.2842475],NG,AS17806,0.00043166,P2WPKH
2026-02-08T18:23:53Z,17.136.255.95,26775,5.134.112.133,8333,33ac93594d49cb245e5d1ef0551b5943fc3ad6d30ef965fc99474f7de5065df3,"[""3c78e9707e67942ac9e4940e70d""]","[""13cfcda60910d407095a356a5c2"", ""bc1q498f6cb18e404be9933c65d2bf""]",[2.87814579],"[1.49494337, 1.38308448]",DE,AS24633,0.00011794,P2WSH
2026-02-08T18:32:21Z,167.135.174.163,36326,74.98.119.69,8333,1be9033b60b1a525d1b1bb00241652bbd1811d8de79ae48db7761738d9ea3e51,"[""19d5f7825b1a249eea940eb37ee"", ""bc1qa5ac8dc8844c4d21be2acdfd47""]","[""1402fdd39be074a08bb9daec100""]","[1.78974136, 0.97040902]",[2.76007517],NG,AS54903,7.521e-05,P2WSH
2026-02-08T18:57:00Z,66.32.7.106,14263,192.32.37.228,8333,0448f00c7767dbe98759a6c0bbdc1456979d585673ba5f382d5db51ea1fe5c4c,"[""169cba8fec1cc4254ab38e88596""]","[""bc1qd8df2956b5194f2bb529417f75""]",[2.67247592],[2.67233782],NG,AS17806,0.0001381,P2PKH
2026-02-08T19:08:13Z,40.105.222.160,10370,91.16.218.146,8333,792930df609e9959ce738ddbc6dafa186cb7bc2020ec0338d11cb5a02f88fdf7,"[""1fbbc41762cfc4251b1ef7eeef4"", ""bc1q91d4186daaf74d9997f3ac816f""]","[""13e1e6364ee1843529fcfbcf26d""]","[1.67515505, 0.85866167]",[2.53358171],DE,AS38907,0.00023501,P2SH
2026-02-08T19:31:54Z,176.203.130.202,36246,134.136.8.227,8333,fa10b343cba5817c1a8c638c3a8a53c9d2b38076ae98b53c3d806303e5518d4f,"[""16dc934aa3f9045818e6075b31c"", ""bc1qaf0bcd66ada647c385455b94d5""]","[""1034aa573f3c44f7a9b11b96b91""]","[2.33286011, 0.33292666]",[2.66556493],BR,AS48438,0.00022184,P2SH
2026-02-08T19:41:11Z,10.64.181.153,20225,66.14.237.244,8333,0ea32c8d50586b5e2f742f5ac0d344b6cd2cc97a157dd7566c738676e006dcab,"[""1f3f0bec871804f32aff460ffd7"", ""bc1qa2692bf2db644b0ca4964c7f83""]","[""3dd384b13f79e43c7a4a734a7f5""]","[0.80080374, 0.32862814]",[1.12907989],RU,AS60664,0.00035199,P2PKH
2026-02-08T20:06:07Z,92.94.54.130,22379,53.180.124.148,8333,5b915049a0b26a1be109e666e223800816fd5cf39fa9f6f2095c9170f606644e,"[""bc1qf178e1ec7a8d4fd4bfba2e9a23""]","[""1402fdd39be074a08bb9daec100""]",[2.08293931],[2.08272495],NL,AS48438,0.00021436,P2PKH
2026-02-08T20:15:12Z,186.174.45.143,46243,55.22.184.69,8333,e6bc4d2b21dd422b1565b91b595558f66cc3c6a03066c748386b625313fd873c,"[""bc1qf80202c3c9bf474380b9113cb2""]","[""1b10b41ec6bfc419aa0cd82d1d5""]",[1.40602633],[1.4054932],DE,AS42131,0.00053313,P2WPKH
2026-02-08T20:36:00Z,184.143.109.146,21492,170.123.158.35,8333,6ba4c55ff92583de45f52d6941f126c942eaed13a76eb106a5118f77a5359163,"[""15e806668052b482ebf39bec3ef"", ""13e1e6364ee1843529fcfbcf26d""]","[""bc1q867f652a4c5046d0bd0074f71c""]","[0.48251361, 0.16853765]",[0.65071849],BR,AS59219,0.00033277,P2SH
2026-02-08T21:00:31Z,103.221.103.76,12906,156.59.205.16,8333,593713d40a3e7f7e75f27c61f8bfc7c6edcc51cd245899ce244c718b889f08cc,"[""30d75601032224a4d8d7476cf2e""]","[""bc1q7f735bae2f844015a0a4e1d32f""]",[0.22473911],[0.22471819],GB,AS42171,2.092e-05,P2WSH
2026-02-08T21:22:17Z,46.161.74.42,18273,217.140.32.170,8333,fe9a06d273ab1bb21424b566b0047d2cb82b8610d7b11921b6b6be43fd10090b,"[""3542429f7b1e447619fd63edf7e""]","[""1cf165427595543eba88cfaaaa4""]",[2.46235273],[2.4623202],GB,AS30937,3.253e-05,P2WPKH
2026-02-08T21:34:57Z,199.215.112.199,50472,181.182.21.253,8333,0f4eec345dd65013617c901019bd7bd41dfa11bd19955da41519e9865debb915,"[""bc1qd8df2956b5194f2bb529417f75""]","[""3945b1f2aa5eb44c8841631af6a"", ""3ba0ca2a6352c4cf4ae315fa2d8""]",[2.68687211],"[1.4070607, 1.27922641]",SG,AS50729,0.000585,P2SH
2026-02-08T21:49:27Z,111.169.165.233,40519,95.176.131.134,8333,8d0f2b330c5732b377daccd86b0c923bb8e3dbff49d44be894ff4d944a4f9f88,"[""14b20fbfeb5504140983f50285d""]","[""305d334b2616441e88a75a1e885""]",[0.96199593],[0.96167665],NG,AS10752,0.00031928,P2SH
2026-02-08T22:13:36Z,186.174.45.143,40692,176.106.255.143,8333,2f9e4a636adea2f31a9e208a5096c0e62481f974c41e22ad37fa646f04ec42e0,"[""30410510681bf446bb701f2134f"", ""bc1q63a590306d904c86aa3ef4caea""]","[""1b10b41ec6bfc419aa0cd82d1d5""]","[0.47678846, 1.22659748]",[1.70325493],DE,AS42131,0.00013101,P2SH
2026-02-08T22:18:33Z,176.203.130.202,55676,8.66.248.113,8333,de902cbf7ba3f5e6668a255291a7683ba3a6c16194c9b47d718c86e7968c8f4a,"[""16dc934aa3f9045818e6075b31c"", ""bc1qaf0bcd66ada647c385455b94d5""]","[""3a1d07c6fee904c06a548a15278""]","[1.53250628, 0.10301649]",[1.63543914],BR,AS48438,8.363e-05,P2SH
2026-02-08T22:29:52Z,186.174.45.143,18074,222.67.209.110,8333,b8e2820e230db50080069e5ce7058313abd3403b9614c65bf0f338bd9aebb1df,"[""bc1q7a1cd71d91fb43fa88322effd5""]","[""1c6ad6d2580854f349bd0ee24f8"", ""bc1qf1ded252ba6644b9990d8d6e6b""]",[2.92727776],"[2.01149017, 0.91560387]",DE,AS42131,0.00018372,P2PKH
2026-02-08T22:36:43Z,144.110.56.159,46569,10.233.207.113,8333,d803d0390684b8567287766878df0c18e73ccfb0ba6c87c86dd2f77d6d93224d,"[""13e1e6364ee1843529fcfbcf26d""]","[""10619f84c79c14a918828831c5a""]",[1.08709219],[1.08678114],BR,AS59219,0.00031105,P2WSH
2026-02-08T23:00:45Z,148.158.12.218,64885,167.99.81.81,8333,f83571a1aa01ffa56b1a6390793ea0bbe126d56ac72960838afad2ce1cca1d2f,"[""bc1qff448a013d844eef905dbd4942""]","[""bc1qfd8633034d40470a97a7c19403""]",[1.11966922],[1.11960493],NL,AS23777,6.429e-05,P2PKH
2026-02-08T23:13:36Z,68.115.86.84,20390,125.236.236.94,8333,0629fbbe03b144585392c4787ea099be7b695b77e10b5836cda4983ba468c29c,"[""14b20fbfeb5504140983f50285d""]","[""bc1q452cd1a269c446b0b0e42e3801""]",[2.54190423],[2.54142921],NG,AS10752,0.00047502,P2PKH
2026-02-08T23:21:41Z,128.61.126.213,50087,199.106.142.27,8333,a940b7a8727cdbb7090400f57c01e35b4e9fd9356f2c07c6fbf9d1981af05f73,"[""bc1q7943e7ea0c7b4cb89a2cdadb66""]","[""10278d10f99ee4630a07dd60818"", ""36ee60c3eee734d1e842478f6a6""]",[1.08904194],"[0.55429309, 0.53414977]",US,AS25724,0.00059908,P2WPKH
2026-02-08T23:34:19Z,186.174.45.143,5344,217.241.107.132,8333,41af8f60184857f1e421417cd11ae834985d817c329466aa5d726a3854e58040,"[""bc1q63a590306d904c86aa3ef4caea"", ""bc1qf80202c3c9bf474380b9113cb2""]","[""30b629334a72241629c2217c945"", ""14acf7a4c1db84e1585873060ac""]","[0.05156374, 0.673414]","[0.46623249, 0.25822273]",DE,AS42131,0.00052252,P2WSH
2026-02-08T23:41:36Z,38.116.11.5,60094,13.202.89.195,8333,ea0957bd08d7b962df5b052afe168c93e57cc21ff8b7148fcf4080238e4d51ac,"[""16dc934aa3f9045818e6075b31c""]","[""30b629334a72241629c2217c945""]",[2.78854471],[2.78794524],BR,AS48438,0.00059947,P2PKH
2026-02-08T23:47:41Z,46.161.74.42,50223,146.44.71.163,8333,321a9d296b24af441cde10d41fb3dcf1e7881f4b04240a3f20d6a3707b795a12,"[""bc1qead87b9db15b47f98b72f6c4d9""]","[""13e1e6364ee1843529fcfbcf26d""]",[0.64494087],[0.64435848],GB,AS30937,0.00058239,P2WSH
2026-02-08T23:51:11Z,206.195.108.40,49862,56.175.88.202,8333,6f041ddff2febd3e57052607d47ccdc08c30b9f8b35dcfe9d3d71043bf3ba7d3,"[""141dc973b2e73436ab88b00da45"", ""3248cb006abf0410abd723d6bf4""]","[""1b10b41ec6bfc419aa0cd82d1d5""]","[0.99718715, 0.6766851]",[1.67370915],DE,AS63527,0.0001631,P2PKH
